id,answer
f44690eb32a6,-10
f45607d55b4e,31
f4600be991bd,14
f46819458dcf,29
f4773e1ea766,34
f4b64efbe316,37
f4c421b3f85b,200
f4f6a73344d0,12
f4fad26e2e9b,84
f519ea8c9233,110
f59770162d2b,42
f5d3521a7f52,2
f5d3fb0116f4,3
f5f648763f01,20
f62ae0e56c19,50
f68cc6d29fdc,21
f6906f25c420,24
f69448fbb434,1000
f6c74e6a3c91,9
f70f0c1f7183,5
f750d72c4f31,1801
f7899d982e98,34
f7a5230ee223,34
f7bd709c57bf,8
f7bec911eb0b,8
f855d065d9de,21
f8c2fbb82008,50
f96044c74663,38
f9ef0a858501,110
fa037a7522e8,336
fa136419cbd2,55
fa2f489f4bf7,1101
fa4ed44e76b5,84
fa99a45f199b,13
fa9c095ee7ad,81
fb15d45162eb,4
fb2325b93042,7
fb2ddb57b49a,9501
fb4a1fd5dfdc,192
fb4cfd9a5b66,176
fb51ebf387da,12
fb6768146a48,51
fb738c00d907,43
fba0e87e4cd1,97
fc11680e36b1,4
fc73d03c182f,284
fce3a7a18b96,100
fd358a7a6ea6,60
fd874b0bf86c,85
fd8c2986f293,53
fd9897c44d98,15400
fdad5887c3cc,10
fdae0cefeb98,11
fdf2d71da3ac,18
fe961a3db906,721
febe981e6c00,187
ff15578a99ac,113
ff8528ffd0fc,770
ff8bda6b691c,1376
ff9233ac7fe6,129200
ff9e25190299,20
ffd27ed6fff1,3
